"participant" "timestamp" "task"
17 153.0508 "performing"
17 155.1752 "performing"
17 159.7558 "performing"
17 164.3857 "performing"
17 167.6384 "performing"
17 170.7252 "performing"
17 175.0397 "performing"
17 179.3547 "performing"
17 181.9602 "performing"
17 182.574 "performing"
17 186.3581 "performing"
17 189.3782 "performing"
17 192.6976 "performing"
17 194.9545 "performing"
17 196.2324 "performing"
17 198.0747 "performing"
17 198.8212 "performing"
17 200.1985 "performing"
17 201.1111 "performing"
17 202.2062 "performing"
17 209.1601 "performing"
17 212.0805 "performing"
17 214.2217 "performing"
17 215.7984 "performing"
17 222.0049 "performing"
17 223.2663 "performing"
17 226.1538 "performing"
17 228.328 "performing"
17 233.7211 "performing"
17 236.8078 "performing"
17 240.1438 "performing"
17 243.5958 "performing"
17 248.8064 "performing"
18 1.08949999999993 "performing"
18 2.36760000000004 "performing"
18 8.04310000000009 "performing"
18 8.35860000000002 "performing"
18 8.95589999999993 "performing"
18 11.0468999999998 "performing"
18 11.7771 "performing"
18 13.7357999999998 "performing"
18 14.7481 "performing"
18 19.0458999999998 "performing"
18 27.6256999999997 "performing"
18 29.0696999999997 "performing"
18 32.223 "performing"
18 33.6332999999997 "performing"
18 34.7621999999997 "performing"
18 36.0728999999999 "performing"
18 37.8651999999997 "performing"
18 38.1306000000001 "performing"
18 39.9231999999997 "performing"
18 41.0347999999998 "performing"
18 46.0799999999999 "performing"
18 47.5401999999997 "performing"
18 52.2035 "performing"
18 55.4231999999997 "performing"
18 57.0825 "performing"
18 58.3439999999999 "performing"
18 60.1859999999999 "performing"
18 68.9316000000001 "performing"
18 69.4296999999997 "performing"
18 72.3833999999998 "performing"
18 74.3916999999997 "performing"
18 75.5867999999998 "performing"
18 76.2502999999998 "performing"
18 76.5488999999999 "performing"
18 85.577 "performing"
18 89.0126 "performing"
18 90.8047999999998 "performing"
18 93.9411999999996 "performing"
18 95.8494999999999 "performing"
18 100.131 "performing"
18 103.8984 "performing"
18 117.8387 "performing"
18 122.5349 "performing"
18 123.182 "performing"
18 132.3427 "performing"
18 134.185 "performing"
18 150.05 "performing"
18 151.7261 "performing"
18 161.2022 "performing"
18 176.7357 "performing"
18 177.748 "performing"
18 178.9593 "performing"
18 188.6675 "performing"
18 190.4437 "performing"
18 199.0567 "performing"
18 211.4861 "performing"
18 213.096 "performing"
18 214.6227 "performing"
18 227.9159 "performing"
18 232.9612 "performing"
18 239.4163 "performing"
18 243.881 "performing"
19 0.396399999999971 "performing"
19 1.35900000000004 "performing"
19 3.46680000000038 "performing"
19 3.76510000000019 "performing"
19 4.09730000000036 "performing"
19 5.15950000000009 "performing"
19 5.75710000000015 "performing"
19 7.53239999999994 "performing"
19 8.26239999999996 "performing"
19 9.70639999999992 "performing"
19 11.5321000000001 "performing"
19 12.6438999999999 "performing"
19 13.3906000000002 "performing"
19 15.5977000000003 "performing"
19 16.0793000000003 "performing"
19 17.6891000000002 "performing"
19 18.3031000000001 "performing"
19 19.2651000000002 "performing"
19 20.3277000000003 "performing"
19 21.1404 "performing"
19 22.1030000000001 "performing"
19 23.1983000000004 "performing"
19 24.2937000000002 "performing"
19 26.302 "performing"
19 26.8992000000002 "performing"
19 27.5796000000001 "performing"
19 29.2725 "performing"
19 29.6374 "performing"
19 31.081 "performing"
19 34.2182000000003 "performing"
19 37.3208999999999 "performing"
19 38.1179 "performing"
19 38.765 "performing"
19 39.1302000000002 "performing"
19 40.6069 "performing"
19 42.0509 "performing"
19 42.7313999999999 "performing"
19 43.5444 "performing"
19 44.0755 "performing"
19 45.4363999999999 "performing"
19 46.913 "performing"
19 47.6107000000002 "performing"
19 48.1913000000003 "performing"
19 49.1038000000003 "performing"
19 49.4691000000001 "performing"
19 50.4815000000001 "performing"
19 52.0908000000003 "performing"
19 53.4352000000002 "performing"
19 54.0160000000001 "performing"
19 54.4973000000003 "performing"
19 55.2111000000001 "performing"
19 57.5178999999999 "performing"
19 59.1606000000002 "performing"
19 61.5503000000003 "performing"
19 63.177 "performing"
19 64.1229 "performing"
19 65.9647000000002 "performing"
19 66.4461000000001 "performing"
19 67.5247000000003 "performing"
19 69.0847000000002 "performing"
19 69.4663000000003 "performing"
19 70.3131000000002 "performing"
19 70.7773000000003 "performing"
19 71.5074 "performing"
19 72.1218000000003 "performing"
19 73.2172000000003 "performing"
19 74.4286000000002 "performing"
19 75.192 "performing"
19 76.3200000000001 "performing"
19 78.0791000000002 "performing"
19 78.561 "performing"
19 79.407 "performing"
19 80.8506000000001 "performing"
19 81.6473999999999 "performing"
19 82.7425000000001 "performing"
19 83.3072000000002 "performing"
19 86.2943000000004 "performing"
19 87.0739 "performing"
19 89.3809 "performing"
19 89.8788999999999 "performing"
19 90.3435000000001 "performing"
19 91.0737000000003 "performing"
19 92.9491000000002 "performing"
19 93.5797000000002 "performing"
19 94.3593999999999 "performing"
19 94.9903000000003 "performing"
19 96.6495 "performing"
19 97.3302000000002 "performing"
19 98.1928999999999 "performing"
19 101.4295 "performing"
19 103.1385 "performing"
19 105.8102 "performing"
19 107.0053 "performing"
19 107.6359 "performing"
19 108.5987 "performing"
19 109.7604 "performing"
19 111.4693 "performing"
19 112.5152 "performing"
19 113.8591 "performing"
19 114.3568 "performing"
19 114.9379 "performing"
19 116.0993 "performing"
19 116.9292 "performing"
19 117.46 "performing"
19 118.738 "performing"
19 119.435 "performing"
19 120.5472 "performing"
19 121.1444 "performing"
19 122.0076 "performing"
19 122.7378 "performing"
19 123.5174 "performing"
19 123.7996 "performing"
19 124.7788 "performing"
19 126.8865 "performing"
19 128.1147 "performing"
19 129.8568 "performing"
19 131.3007 "performing"
19 132.4125 "performing"
19 133.6239 "performing"
19 134.8523 "performing"
19 136.993 "performing"
19 137.806 "performing"
19 138.3869 "performing"
19 140.7438 "performing"
19 141.6892 "performing"
19 142.4029 "performing"
19 143.2329 "performing"
19 144.4445 "performing"
19 144.9756 "performing"
19 145.7055 "performing"
19 146.9173 "performing"
19 148.062 "performing"
19 148.6761 "performing"
19 149.3569 "performing"
19 150.7174 "performing"
19 152.4601 "performing"
19 153.5886 "performing"
19 154.7169 "performing"
19 156.2269 "performing"
19 157.3221 "performing"
19 157.9197 "performing"
19 158.3512 "performing"
19 159.1978 "performing"
19 160.0107 "performing"
19 161.2056 "performing"
19 163.3301 "performing"
19 164.1929 "performing"
19 164.6743 "performing"
19 166.1347 "performing"
19 166.6655 "performing"
19 167.6283 "performing"
19 169.6032 "performing"
19 170.1674 "performing"
19 170.7812 "performing"
19 171.8103 "performing"
19 172.3577 "performing"
19 173.9344 "performing"
19 174.4985 "performing"
19 175.3785 "performing"
19 177.1039 "performing"
19 177.901 "performing"
19 179.0623 "performing"
19 180.5062 "performing"
19 181.5518 "performing"
19 182.265 "performing"
19 183.062 "performing"
19 184.3727 "performing"
19 184.954 "performing"
19 186.082 "performing"
19 187.6755 "performing"
19 189.2523 "performing"
19 190.2976 "performing"
19 190.9777 "performing"
19 191.6916 "performing"
19 192.5877 "performing"
19 193.5503 "performing"
19 194.4296 "performing"
19 195.4753 "performing"
19 196.2551 "performing"
19 196.8859 "performing"
19 198.1635 "performing"
19 199.3753 "performing"
19 200.2378 "performing"
19 201.2004 "performing"
19 202.1467 "performing"
19 203.1089 "performing"
19 203.5239 "performing"
19 205.5653 "performing"
19 206.5606 "performing"
19 208.1873 "performing"
19 209.1501 "performing"
19 210.2452 "performing"
19 210.9255 "performing"
19 212.1206 "performing"
19 215.0578 "performing"
19 215.788 "performing"
19 216.7007 "performing"
19 216.9993 "performing"
19 218.6256 "performing"
19 220.4514 "performing"
19 221.314 "performing"
19 222.1273 "performing"
19 223.0399 "performing"
19 223.9691 "performing"
19 224.7662 "performing"
19 225.1808 "performing"
19 226.2928 "performing"
19 227.6867 "performing"
19 228.4504 "performing"
19 229.0144 "performing"
19 229.9604 "performing"
19 231.4372 "performing"
19 232.6158 "performing"
19 233.0638 "performing"
19 233.8106 "performing"
19 235.0223 "performing"
19 236.1505 "performing"
19 236.8308 "performing"
19 237.1793 "performing"
19 237.594 "performing"
19 238.6565 "performing"
19 239.4196 "performing"
19 241.3448 "performing"
19 243.32 "performing"
19 244.5481 "performing"
19 245.0625 "performing"
19 245.7095 "performing"
19 246.8215 "performing"
19 247.6011 "performing"
19 248.016 "performing"
19 249.3104 "performing"
19 250.2233 "performing"
19 250.6882 "performing"
19 250.9535 "performing"
